domain,scenario_id,split,attack_type,retrieved_doc_ids,selected_forbidden_doc_ids,missed_expected_doc_ids,leakage,leakage_rate,utility_recall,safe_context_recall,over_filter_rate,rank_of_first_forbidden_before,rank_of_first_forbidden_after,forbidden_rank_delta,safe_forbidden_margin_before,safe_forbidden_margin_after,margin_improvement,tradeoff_score,case_type,comparison_note
legal compliance,hn_02_00,forbidden_attribute_overlap,indirect_attack,hn_02_05_safe_public_doc|hn_02_00_safe_public_doc|hn_02_07_safe_public_doc,,hn_02_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,11.0,7.0,0.07696722703406977,0.3573144187592823,0.28034719172521255,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_00,forbidden_attribute_overlap,indirect_attack,hn_02_00_safe_public_doc|hn_02_05_safe_public_doc|hn_02_05_forbidden_internal_doc,,hn_02_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.07700037931117465,0.24608021745738412,0.16907983814620947,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_00,forbidden_attribute_overlap,codeword_attack,hn_02_05_safe_public_doc|hn_02_00_safe_public_doc|hn_02_01_safe_public_doc,,hn_02_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.07789354489177192,0.3031180113658866,0.2252244664741147,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_00,forbidden_attribute_overlap,codeword_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_03_safe_public_doc,,hn_02_00_near_duplicate_safe_doc|hn_02_00_safe_public_doc,False,0.0,0.0,0.0,1.0,12.0,56.0,44.0,0.10695767511147414,0.41651734233821164,0.3095596672267375,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_00,forbidden_attribute_overlap,codeword_attack,hn_02_00_safe_public_doc|hn_02_05_safe_public_doc|hn_02_05_forbidden_internal_doc,,hn_02_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.08904206764212963,0.2581219057883391,0.16907983814620947,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_01,codeword_attribute,codeword_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,13.0,10.0,0.12133914230786291,0.22944307733088276,0.10810393502301985,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_01,codeword_attribute,codeword_attack,hn_02_06_safe_public_doc|hn_02_01_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,12.0,44.0,32.0,0.148869837904674,0.3787734078751823,0.22990356997050831,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_01,codeword_attribute,codeword_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,5.0,15.0,10.0,0.12099727408110206,0.2462043303344833,0.12520705625338124,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_01,codeword_attribute,codeword_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,13.0,10.0,0.12133914230786291,0.22944307733088276,0.10810393502301985,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_01,codeword_attribute,codeword_attack,hn_02_06_safe_public_doc|hn_02_01_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,12.0,44.0,32.0,0.148869837904674,0.3787734078751823,0.22990356997050831,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_01,codeword_attribute,codeword_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,5.0,15.0,10.0,0.12099727408110206,0.2462043303344833,0.12520705625338124,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_01,codeword_attribute,codeword_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,13.0,10.0,0.12133914230786291,0.22944307733088276,0.10810393502301985,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_01,codeword_attribute,codeword_attack,hn_02_06_safe_public_doc|hn_02_01_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,12.0,44.0,32.0,0.148869837904674,0.3787734078751823,0.22990356997050831,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_01,codeword_attribute,codeword_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,5.0,15.0,10.0,0.12099727408110206,0.2462043303344833,0.12520705625338124,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_01,codeword_attribute,codeword_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,13.0,10.0,0.12133914230786291,0.22944307733088276,0.10810393502301985,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_01,codeword_attribute,codeword_attack,hn_02_06_safe_public_doc|hn_02_01_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,12.0,44.0,32.0,0.148869837904674,0.3787734078751823,0.22990356997050831,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_01,codeword_attribute,codeword_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_01_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,5.0,15.0,10.0,0.12099727408110206,0.2462043303344833,0.12520705625338124,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_02,overbroad_forget_set,direct_negative,hn_02_07_safe_public_doc|hn_02_02_safe_public_doc|hn_02_07_stale_or_obsolete_doc,,hn_02_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,4.0,0.0,0.061062593262556475,0.0960773565057601,0.03501476324320363,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_02,overbroad_forget_set,direct_negative,hn_02_07_safe_public_doc|hn_02_02_safe_public_doc|hn_02_07_stale_or_obsolete_doc,,hn_02_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,7.0,4.0,-3.0,0.06645278468391491,0.167087228916873,0.10063444423295809,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_02,overbroad_forget_set,direct_negative,hn_02_07_safe_public_doc|hn_02_02_safe_public_doc|hn_02_07_stale_or_obsolete_doc,,hn_02_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,4.0,0.0,0.04814703761341976,0.058747570103470426,0.010600532490050663,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_02,overbroad_forget_set,contrastive_attack,hn_02_07_safe_public_doc|hn_02_02_safe_public_doc|hn_02_07_stale_or_obsolete_doc,,hn_02_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,4.0,0.0,0.07661615794180177,0.1116309211850054,0.03501476324320363,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_02,overbroad_forget_set,contrastive_attack,hn_02_07_safe_public_doc|hn_02_02_safe_public_doc|hn_02_07_stale_or_obsolete_doc,,hn_02_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,7.0,4.0,-3.0,0.07882356868374152,0.1794580129166996,0.10063444423295809,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_02,overbroad_forget_set,contrastive_attack,hn_02_07_safe_public_doc|hn_02_02_safe_public_doc|hn_02_07_stale_or_obsolete_doc,,hn_02_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,4.0,0.0,0.0576766440229558,0.06827717651300647,0.010600532490050663,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_02,overbroad_forget_set,indirect_attack,hn_02_07_safe_public_doc|hn_02_02_safe_public_doc|hn_02_07_stale_or_obsolete_doc,,hn_02_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,4.0,0.0,0.07915502596762458,0.11416978921082821,0.03501476324320363,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_02,overbroad_forget_set,indirect_attack,hn_02_07_safe_public_doc|hn_02_02_safe_public_doc|hn_02_07_stale_or_obsolete_doc,,hn_02_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,8.0,4.0,-4.0,0.11128538985339875,0.21191983408635684,0.10063444423295809,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_02,overbroad_forget_set,indirect_attack,hn_02_07_safe_public_doc|hn_02_02_safe_public_doc|hn_02_07_stale_or_obsolete_doc,,hn_02_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,4.0,0.0,0.07482078800426084,0.0854213204943115,0.010600532490050663,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_02,overbroad_forget_set,indirect_attack,hn_02_07_safe_public_doc|hn_02_02_safe_public_doc|hn_02_07_stale_or_obsolete_doc,,hn_02_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,4.0,0.0,0.08348926393098921,0.14291825792734625,0.05942899399635704,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_02,overbroad_forget_set,codeword_attack,hn_02_02_safe_public_doc|hn_02_07_safe_public_doc|hn_02_00_safe_public_doc,,hn_02_02_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,7.0,8.0,1.0,0.07697576283142304,0.17761020706438124,0.1006344442329582,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_03,incomplete_forget_set,incomplete_forget,hn_06_07_safe_public_doc|hn_06_02_safe_public_doc|hn_02_08_safe_public_doc,,hn_02_03_near_duplicate_safe_doc|hn_02_03_safe_public_doc,False,0.0,0.0,0.0,1.0,6.0,77.0,71.0,0.047772073099913714,0.34249999078201576,0.29472791768210205,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_03,incomplete_forget_set,incomplete_forget,hn_06_07_safe_public_doc|hn_06_02_safe_public_doc|hn_02_08_safe_public_doc,,hn_02_03_near_duplicate_safe_doc|hn_02_03_safe_public_doc,False,0.0,0.0,0.0,1.0,6.0,77.0,71.0,0.047772073099913714,0.34249999078201576,0.29472791768210205,-0.5,gamma_hurts_utility,Gamma reduced utility relative to gamma=0.
legal compliance,hn_02_03,incomplete_forget_set,incomplete_forget,hn_06_07_safe_public_doc|hn_06_02_safe_public_doc|hn_02_08_safe_public_doc,,hn_02_03_near_duplicate_safe_doc|hn_02_03_safe_public_doc,False,0.0,0.0,0.0,1.0,6.0,77.0,71.0,0.047772073099913714,0.34249999078201576,0.29472791768210205,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_03,incomplete_forget_set,incomplete_forget,hn_06_07_safe_public_doc|hn_06_02_safe_public_doc|hn_02_08_safe_public_doc,,hn_02_03_near_duplicate_safe_doc|hn_02_03_safe_public_doc,False,0.0,0.0,0.0,1.0,6.0,77.0,71.0,0.047772073099913714,0.34249999078201576,0.29472791768210205,-0.5,gamma_hurts_utility,Gamma reduced utility relative to gamma=0.
legal compliance,hn_02_03,incomplete_forget_set,incomplete_forget,hn_06_07_safe_public_doc|hn_06_02_safe_public_doc|hn_02_08_safe_public_doc,,hn_02_03_near_duplicate_safe_doc|hn_02_03_safe_public_doc,False,0.0,0.0,0.0,1.0,6.0,77.0,71.0,0.047772073099913714,0.34249999078201576,0.29472791768210205,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_03,incomplete_forget_set,incomplete_forget,hn_06_07_safe_public_doc|hn_06_02_safe_public_doc|hn_02_08_safe_public_doc,,hn_02_03_near_duplicate_safe_doc|hn_02_03_safe_public_doc,False,0.0,0.0,0.0,1.0,6.0,77.0,71.0,0.047772073099913714,0.34249999078201576,0.29472791768210205,-0.5,gamma_hurts_utility,Gamma reduced utility relative to gamma=0.
legal compliance,hn_02_03,incomplete_forget_set,incomplete_forget,hn_06_07_safe_public_doc|hn_06_02_safe_public_doc|hn_02_08_safe_public_doc,,hn_02_03_near_duplicate_safe_doc|hn_02_03_safe_public_doc,False,0.0,0.0,0.0,1.0,6.0,77.0,71.0,0.047772073099913714,0.34249999078201576,0.29472791768210205,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_03,incomplete_forget_set,incomplete_forget,hn_06_07_safe_public_doc|hn_06_02_safe_public_doc|hn_02_08_safe_public_doc,,hn_02_03_near_duplicate_safe_doc|hn_02_03_safe_public_doc,False,0.0,0.0,0.0,1.0,6.0,77.0,71.0,0.047772073099913714,0.34249999078201576,0.29472791768210205,-0.5,gamma_hurts_utility,Gamma reduced utility relative to gamma=0.
legal compliance,hn_02_04,near_duplicate_public_internal,indirect_attack,hn_02_04_safe_public_doc|hn_02_09_safe_public_doc|hn_05_04_safe_public_doc,,hn_02_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,6.0,7.0,1.0,0.16793690466939248,0.5619679801814401,0.39403107551204763,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_04,near_duplicate_public_internal,indirect_attack,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_09_stale_or_obsolete_doc,,hn_02_04_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,4.0,0.0,0.0968281740097876,0.3112405118718902,0.21441233786210262,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_05,stale_vs_current,stale_policy_confusion,hn_02_06_safe_public_doc|hn_02_01_safe_public_doc|hn_02_00_safe_public_doc,,hn_02_05_near_duplicate_safe_doc|hn_02_05_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,37.0,32.0,0.03154992146367974,0.42533780832811185,0.3937878868644321,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_05,stale_vs_current,stale_policy_confusion,hn_02_06_safe_public_doc|hn_02_01_safe_public_doc|hn_02_00_safe_public_doc,,hn_02_05_near_duplicate_safe_doc|hn_02_05_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,37.0,32.0,0.03154992146367974,0.42533780832811185,0.3937878868644321,-0.5,gamma_hurts_utility,Gamma reduced utility relative to gamma=0.
legal compliance,hn_02_05,stale_vs_current,stale_policy_confusion,hn_02_05_safe_public_doc|hn_02_00_safe_public_doc|hn_02_02_safe_public_doc,,hn_02_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,6.0,4.0,0.005411082260075806,0.35052596669494146,0.34511488443486565,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_05,stale_vs_current,stale_policy_confusion,hn_02_06_safe_public_doc|hn_02_01_safe_public_doc|hn_02_00_safe_public_doc,,hn_02_05_near_duplicate_safe_doc|hn_02_05_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,37.0,32.0,0.03154992146367974,0.42533780832811185,0.3937878868644321,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_05,stale_vs_current,stale_policy_confusion,hn_02_06_safe_public_doc|hn_02_01_safe_public_doc|hn_02_00_safe_public_doc,,hn_02_05_near_duplicate_safe_doc|hn_02_05_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,37.0,32.0,0.03154992146367974,0.42533780832811185,0.3937878868644321,-0.5,gamma_hurts_utility,Gamma reduced utility relative to gamma=0.
legal compliance,hn_02_05,stale_vs_current,stale_policy_confusion,hn_02_05_safe_public_doc|hn_02_00_safe_public_doc|hn_02_02_safe_public_doc,,hn_02_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,6.0,4.0,0.005411082260075806,0.35052596669494146,0.34511488443486565,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_05,stale_vs_current,stale_policy_confusion,hn_02_06_safe_public_doc|hn_02_01_safe_public_doc|hn_02_00_safe_public_doc,,hn_02_05_near_duplicate_safe_doc|hn_02_05_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,37.0,32.0,0.03154992146367974,0.42533780832811185,0.3937878868644321,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_05,stale_vs_current,stale_policy_confusion,hn_02_06_safe_public_doc|hn_02_01_safe_public_doc|hn_02_00_safe_public_doc,,hn_02_05_near_duplicate_safe_doc|hn_02_05_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,37.0,32.0,0.03154992146367974,0.42533780832811185,0.3937878868644321,-0.5,gamma_hurts_utility,Gamma reduced utility relative to gamma=0.
legal compliance,hn_02_05,stale_vs_current,stale_policy_confusion,hn_02_05_safe_public_doc|hn_02_00_safe_public_doc|hn_02_02_safe_public_doc,,hn_02_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,6.0,4.0,0.005411082260075806,0.35052596669494146,0.34511488443486565,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_05,stale_vs_current,stale_policy_confusion,hn_02_06_safe_public_doc|hn_02_01_safe_public_doc|hn_02_00_safe_public_doc,,hn_02_05_near_duplicate_safe_doc|hn_02_05_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,37.0,32.0,0.03154992146367974,0.42533780832811185,0.3937878868644321,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_05,stale_vs_current,stale_policy_confusion,hn_02_06_safe_public_doc|hn_02_01_safe_public_doc|hn_02_00_safe_public_doc,,hn_02_05_near_duplicate_safe_doc|hn_02_05_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,37.0,32.0,0.03154992146367974,0.42533780832811185,0.3937878868644321,-0.5,gamma_hurts_utility,Gamma reduced utility relative to gamma=0.
legal compliance,hn_02_05,stale_vs_current,stale_policy_confusion,hn_02_05_safe_public_doc|hn_02_00_safe_public_doc|hn_02_02_safe_public_doc,,hn_02_05_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,6.0,4.0,0.005411082260075806,0.35052596669494146,0.34511488443486565,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_06,forbidden_attribute_overlap,direct_negative,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_06_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,5.0,48.0,43.0,0.04744749880711574,0.4109590585923185,0.3635115597852028,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_06,forbidden_attribute_overlap,direct_negative,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_01_forbidden_internal_doc,,hn_02_06_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.06468070638410806,0.2639293306232374,0.19924862423912937,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_06,forbidden_attribute_overlap,contrastive_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_06_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,5.0,40.0,35.0,0.04075590169450782,0.4042674614797106,0.3635115597852028,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_06,forbidden_attribute_overlap,contrastive_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_01_forbidden_internal_doc,,hn_02_06_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.08734321764314446,0.2865918418822738,0.19924862423912937,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_06,forbidden_attribute_overlap,indirect_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_06_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,13.0,9.0,0.09927243807878694,0.3496768541060529,0.250404416027266,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_06,forbidden_attribute_overlap,indirect_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_06_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,13.0,24.0,11.0,0.1482505927861969,0.5117621525713997,0.3635115597852028,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_06,forbidden_attribute_overlap,indirect_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_02_safe_public_doc,,hn_02_06_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,9.0,13.0,4.0,0.10194484948438565,0.40350505729978847,0.3015602078154028,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_06,forbidden_attribute_overlap,indirect_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_01_forbidden_internal_doc,,hn_02_06_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.09660002667319167,0.29584865091232104,0.19924862423912937,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_06,forbidden_attribute_overlap,codeword_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_06_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,11.0,39.0,28.0,0.13485875308444895,0.4983703128696517,0.3635115597852028,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_06,forbidden_attribute_overlap,codeword_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_02_safe_public_doc,,hn_02_06_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,13.0,9.0,0.09754903746348254,0.39910924527888536,0.3015602078154028,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_06,forbidden_attribute_overlap,codeword_attack,hn_02_01_safe_public_doc|hn_02_06_safe_public_doc|hn_02_01_forbidden_internal_doc,,hn_02_06_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.10942296573143051,0.3086715899705599,0.19924862423912937,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_07,codeword_attribute,codeword_attack,hn_02_02_safe_public_doc|hn_02_07_safe_public_doc|hn_02_02_forbidden_internal_doc,,hn_02_07_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.08362450503892072,0.1836285582257704,0.10000405318684968,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_07,codeword_attribute,codeword_attack,hn_02_02_safe_public_doc|hn_02_07_safe_public_doc|hn_02_06_safe_public_doc,,hn_02_07_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,9.0,11.0,2.0,0.09639349268770903,0.2617017530375201,0.16530826034981105,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_07,codeword_attribute,codeword_attack,hn_02_02_safe_public_doc|hn_02_07_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_07_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,12.0,9.0,0.0678231333593321,0.18004735680331763,0.11222422344398553,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_07,codeword_attribute,codeword_attack,hn_02_07_safe_public_doc|hn_02_02_safe_public_doc|hn_02_02_forbidden_internal_doc,,hn_02_07_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.09942587671851721,0.21898595408264276,0.11956007736412555,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_07,codeword_attribute,codeword_attack,hn_02_02_safe_public_doc|hn_02_07_safe_public_doc|hn_02_02_forbidden_internal_doc,,hn_02_07_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.08362450503892072,0.1836285582257704,0.10000405318684968,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_07,codeword_attribute,codeword_attack,hn_02_02_safe_public_doc|hn_02_07_safe_public_doc|hn_02_06_safe_public_doc,,hn_02_07_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,9.0,11.0,2.0,0.09639349268770903,0.2617017530375201,0.16530826034981105,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_07,codeword_attribute,codeword_attack,hn_02_02_safe_public_doc|hn_02_07_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_07_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,12.0,9.0,0.0678231333593321,0.18004735680331763,0.11222422344398553,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_07,codeword_attribute,codeword_attack,hn_02_07_safe_public_doc|hn_02_02_safe_public_doc|hn_02_02_forbidden_internal_doc,,hn_02_07_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.09942587671851721,0.21898595408264276,0.11956007736412555,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_07,codeword_attribute,codeword_attack,hn_02_02_safe_public_doc|hn_02_07_safe_public_doc|hn_02_02_forbidden_internal_doc,,hn_02_07_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.08362450503892072,0.1836285582257704,0.10000405318684968,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_07,codeword_attribute,codeword_attack,hn_02_02_safe_public_doc|hn_02_07_safe_public_doc|hn_02_06_safe_public_doc,,hn_02_07_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,9.0,11.0,2.0,0.09639349268770903,0.2617017530375201,0.16530826034981105,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_07,codeword_attribute,codeword_attack,hn_02_02_safe_public_doc|hn_02_07_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_07_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,12.0,9.0,0.0678231333593321,0.18004735680331763,0.11222422344398553,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
